imagen,pregunta,opcion_a,opcion_b,opcion_c,respuesta_correcta
https://revista.dgt.es/Galerias/test/N-270/Test-270-P09-250x226.jpg,9. ¿Qué debe hacer el conductor del vehículo ante las indicaciones que le realiza el agente del vehículo policial con la señal V-1 encendida?,A.Reducir la marcha.,"B.Detenerse en el lado derecho, delante del vehículo policial.","C.Detenerse en el lado izquierdo, detrás del vehículo policial.",B
https://revista.dgt.es/Galerias/test/N-270/Test-270-P10-250x226.jpg,10. En un accidente de tráfico se produce el efecto submarino cuando...,A.el cuerpo del ocupante del vehículo se desliza por debajo del cinturón de seguridad.,B.el reposacabezas está mal regulado y el cuello sufre un violento movimiento de vaivén.,C.el conductor recibe un impacto directo y fuerte del airbag en la cara.,A
https://revista.dgt.es/Galerias/test/N-270/Test-270-P11-250x226.jpg,"11. En condiciones meteorológicas especialmente desfavorables, como en caso de fuerte granizada, ¿qué precauciones, entre otras, debe tomar?","A.Disminuir la velocidad, evitando pisar el freno, y aumentar la distancia de seguridad.",B.Acercarse al vehículo de delante y encender el dispositivo de preseñalización de peligro.,C.Circular con cambios frecuentes de dirección para evitar que se produzca “aquaplaning”.,A
https://revista.dgt.es/Galerias/test/N-270/Test-270-P12-250x226.jpg,12. ¿Qué indica el panel situado bajo la señal?,A.La distancia al final de un tramo con curvas peligrosas.,B.La longitud de un tramo con curvas peligrosas.,C.La distancia al inicio de un tramo con curvas peligrosas.,C
https://revista.dgt.es/Galerias/test/N-270/Test-270-P13-250x226.jpg,13. Si conducimos de noche para evitar los atascos debemos tener en cuenta que...,A.el sueño o la somnolencia al volante aparecen con mayor facilidad.,"B.no es necesario descansar en trayectos largos, ya que durante la noche no aparece la fatiga.","C.la oscuridad impide la aparición del sueño, pero favorece la aparición de la fatiga.",A
https://revista.dgt.es/Galerias/test/N-270/Test-270-P14-250x226.jpg,"14. Siempre que sea posible, ¿cómo debe inmovilizar un vehículo que se ha visto implicado en un accidente?",A.Con unos calzos o con cualquier elemento que sirva como tal.,B.Cortando el contacto y echando el freno de mano.,C.Desconectando los bornes de la batería.,B
https://revista.dgt.es/Galerias/test/N-271/Test-271-P01-250x226.jpg,"1. Un conductor que señaliza un cambio de carril, ¿tiene preferencia sobre los conductores de los vehículos que circulan por el carril al que se pretende desplazar?",A.Sí.,B.No.,C.Sólo si va a adelantar a un vehículo de grandes dimensiones.,B
https://revista.dgt.es/Galerias/test/N-271/Test-271-P02-250x226.jpg,"2. ¿Qué debe hacer el conductor de un vehículo que, por motivos de emergencia, quede inmovilizado dentro de un paso inferior?",A.Permanecer en el interior del vehículo.,B.Inmovilizar el vehículo lo más cerca posible del borde izquierdo de la calzada.,"C.Solicitar auxilio a través del poste de socorro más próximo, si existiese.",C
https://revista.dgt.es/Galerias/test/N-271/Test-271-P03-250x226.jpg,"3. En esta situación, ¿está permitido adelantar  al ciclista?","A.Sí, aunque para ello haya que invadir el carril de sentido contrario.",B.Sólo si al adelantar no se invade el carril de sentido contrario.,"C.No, porque la señalización prohíbe el adelantamiento.",A
https://revista.dgt.es/Galerias/test/N-271/Test-271-P04-250x226.jpg,4. Conducir durante mucho tiempo a una velocidad elevada...,A.disminuye la aparición de la fatiga pero aumenta la agresividad.,"B.acelera la aparición de la fatiga y, por tanto, disminuye la agresividad.",C.acelera la aparición de la fatiga y hace que aumente la agresividad.,C
https://revista.dgt.es/Galerias/test/N-271/Test-271-P05-250x226.jpg,"5. Factores individuales como la edad, la fatiga o el estado físico del conductor, ¿pueden hacer que los efectos secundarios de los medicamentos sean diferentes en cada persona?","A.No, los efectos secundarios son los mismos para todas las personas.","B.Sí, los efectos secundarios pueden variar en cada persona.",C.Sólo si durante el tratamiento no se siguen los consejos del médico.,B
https://revista.dgt.es/Galerias/test/N-271/Test-271-P06-250x226.jpg,6. Si se lleva instalado un navegador GPS hay que tener en cuenta que...,A.mientras se conduce no es conveniente apartar la vista del navegador.,B.las indicaciones del navegador prevalecen sobre la señalización de la vía.,C.el criterio del conductor debe prevalecer sobre las indicaciones del navegador.,C
https://revista.dgt.es/Galerias/test/N-271/Test-271-P07-250x226.jpg,7. Se debe desactivar el airbag frontal cuando en el asiento correspondiente al copiloto...,A.viaje una mujer embarazada.,B.se instale un dispositivo de retención infantil orientado hacia atrás.,C.se instale un dispositivo de retención infantil orientado hacia delante.,B
https://revista.dgt.es/Galerias/test/N-271/Test-271-P08-250x226.jpg,"8. En una autopista que transcurre por zona urbana, ¿a qué velocidad máxima puede circular un turismo si no existe señalización?",A.A 80 km/h.,B.A 120 km/h.,C.A 100 km/h.,A
https://revista.dgt.es/Galerias/test/N-271/Test-271-P09-250x226.jpg,9. ¿Puede rebasar la velocidad máxima indicada en la señal?,"A.Sí, en 20 km/h para adelantar.",B.No.,"C.Sí, mientras lo permitan las circunstancias.",B
https://revista.dgt.es/Galerias/test/N-271/Test-271-P10-250x226.jpg,"10. Si debido a la lluvia intensa, en una vía interurbana no se distingue un vehículo de color negro a 50 metros de distancia, ¿es posible circular con el alumbrado de largo alcance encendido?","A.No, está prohibido.","B.Sí, porque la vía está insuficientemente iluminada.",C.Sólo se puede encender la luz de cruce y la antiniebla delantera.,B
https://revista.dgt.es/Galerias/test/N-271/Test-271-P11-250x226.jpg,"11. La parte externa de uno de los neumáticos de su vehículo presenta una deformación en forma de bulto, ¿es recomendable sustituir el neumático lo antes posible?","A.Sí, porque aumenta la posibilidad de sufrir un reventón.",B.No. Se puede seguir circulando con seguridad ya que no supone un riesgo importante.,C.No; no es necesario sustituirlo ya que siempre se puede reparar en un  taller especializado.,A
https://revista.dgt.es/Galerias/test/N-271/Test-271-P12-250x226.jpg,12. El agente balancea una luz amarilla; ¿qué indica?,A.Precaución al circular.,B.El carril por el que se debe circular.,C.Obliga a detenerse a los conductores hacia los que dirige la luz.,C
https://revista.dgt.es/Galerias/test/N-271/Test-271-P13-250x226.jpg,13. Los carriles reversibles  están  delimitados por  marcas longitudinales…,A.discontinuas con una separación sensiblemente más corta.,B.discontinuas simples a ambos lados.,C.dobles discontinuas a ambos lados.,C
https://revista.dgt.es/Galerias/test/N-271/Test-271-P14-250x226.jpg,"14. Conforme a los datos de accidentalidad, en los períodos de vacaciones y los fines de semana...",A.no varía de forma importante el número de accidentes con víctimas mortales.,B.aumenta el número de accidentes con víctimas mortales.,C.disminuye el número de accidentes con víctimas mortales.,B
https://revista.dgt.es/Galerias/test/N-271/Test-271-P15-250x226.jpg,"15. Si su turismo ha pasado favorablemente la primera ITV, ¿cuándo tiene que pasar la próxima inspección?",A.Dentro de 2 años.,B.Dentro de 4 años.,C.Al año siguiente.,A
https://revista.dgt.es/Galerias/test/N-272/Test-272-P01-250x226.jpg,"1. En una calzada de un solo sentido de circulación, ¿dónde debe situarse para cambiar de dirección a la izquierda?",A.Junto al borde izquierdo de la calzada.,B.Junto al borde derecho de la calzada.,C.En una calzada de un solo sentido no se puede cambiar de dirección.,A
https://revista.dgt.es/Galerias/test/N-272/Test-272-P02-250x226.jpg,2. ¿Está permitido realizar una parada en una autovía o autopista?,"A.Sí, en la mediana o en el arcén, indistintamente.","B.Sólo si el arcén es transitable y su anchura es superior a 1,5 metros.","C.No, excepto en las zonas habilitadas.",C
https://revista.dgt.es/Galerias/test/N-272/Test-272-P03-250x226.jpg,"3. ¿Debe entrar en una intersección en una situación en la que el tráfico esté tan saturado que, al detenerse, posiblemente obstaculice la circulación transversal?","A.Sólo si conduce un vehículo de servicio público, como un taxi.","B.Sí, siempre que tenga prioridad de paso.","C.No, aunque tenga prioridad de paso.",C
https://revista.dgt.es/Galerias/test/N-272/Test-272-P04-250x226.jpg,"4. Cuando un conductor no supere la tasa máxima de alcohol permitida, el agente de tráfico, ¿puede realizarle una segunda prueba?","A.No, en ningún caso.","B.Sí, si muestra signos evidentes de encontrarse bajo los efectos del alcohol.",C.Sólo si está implicado en un accidente.,B
https://revista.dgt.es/Galerias/test/N-272/Test-272-P05-250x226.jpg,5. ¿Qué debe hacer si empieza a llover con intensidad mientras conduce una motocicleta?,"A.Moderar la velocidad, e incluso detenerse si fuera necesario.",B.Circular pegado a los vehículos pesados para protegerse de la lluvia.,C.Aumentar la velocidad para llegar antes al destino.,A
https://revista.dgt.es/Galerias/test/N-272/Test-272-P06-250x226.jpg,6. ¿Qué indica esta señal?,A.Obstrucción en la calzada.,B.Proyección de gravilla.,C.Visibilidad reducida.,C
https://revista.dgt.es/Galerias/test/N-272/Test-272-P07-250x226.jpg,"7. Entre los efectos negativos de la velocidad se encuentra el efecto túnel, en el que el conductor...",A.sólo percibe el centro de la calzada y deja de ver los laterales.,B.tiene la falsa sensación de que circula a velocidad reducida.,C.percibe mejor los laterales de la vía que el centro de la calzada.,A
https://revista.dgt.es/Galerias/test/N-272/Test-272-P08-250x226.jpg,8. ¿Cómo debe colocar el navegador GPS portátil en el vehículo?,"A.Debajo del volante, tan cerca del suelo como sea posible.","B.Justo detrás del volante, a la altura de los ojos del conductor.",C.Donde no entorpezca ni la visión ni el despliegue del airbag,C
https://revista.dgt.es/Galerias/test/N-272/Test-272-P09-250x226.jpg,9. ¿Cuál es una de las principales causas de los accidentes de las personas mayores?,A.El deterioro de las capacidades psicomotoras.,B.El aumento de la visión periférica.,C.Una mejor percepción y análisis de los riesgos.,A
https://revista.dgt.es/Galerias/test/N-272/Test-272-P10-250x226.jpg,"10. Todo conductor implicado en un accidente de tráfico, ¿está obligado a detenerse para esclarecer los hechos?",A.Sólo si es culpable del accidente.,"B.Sí, pero de forma que no cree un nuevo peligro para la circulación.",C.No.,B
https://revista.dgt.es/Galerias/test/N-272/Test-272-P11-250x226.jpg,"11. Si circula con la presión de inflado de los neumáticos descompensada, ¿aumenta el riesgo de perder el control del vehículo?","A.Sí, ya que la frenada es irregular y se reduce la estabilidad del vehículo.","B.No, sobre todo si está descompensada por eje mejora la adherencia, incluso, cuando la calzada está resbaladiza.","C.No, porque aumenta el área de contacto del neumático con la calzada y facilita el rodaje.",A
https://revista.dgt.es/Galerias/test/N-272/Test-272-P12-250x226.jpg,"12. Si lleva a un pasajero en una motocicleta, al frenar...",A.es más difícil que se bloquee la rueda trasera.,B.el peso se desplaza hacia la parte trasera de la motocicleta.,C.es conveniente no soltar el acelerador y accionar sólo el freno trasero.,A
https://revista.dgt.es/Galerias/test/N-272/Test-272-P13-250x226.jpg,13. ¿Qué indica esta señal?,A.Vía reservada a ciclomotores.,B.Vía reservada a ciclos.,C.Prohibición de entrada a ciclomotores.,A
https://revista.dgt.es/Galerias/test/N-272/Test-272-P14-250x226.jpg,"14. Si, debido a la lluvia, el pavimento está deslizante, ¿qué precauciones se deben tomar?","A.Moderar la velocidad y, si fuera preciso, detener el vehículo.",B.Mantener la velocidad y estar atento al cumplimiento de la señalización vertical.,"C.Ninguna, ya que las circunstancias de la vía son idénticas para todos los usuarios.",A
https://revista.dgt.es/Galerias/test/N-272/Test-272-P15-250x226.jpg,15. ¿Cuál de los tres factores de riesgo es el que está menos implicado entre las causas de los accidentes de tráfico?,A.El factor vía y su entorno.,B.El factor humano.,C.El factor vehículo.,C
https://revista.dgt.es/Galerias/test/N-273/Test-273-P01-250x226.jpg,1. ¿Está permitido circular con un vehículo cuyas placas de matrícula presentan obstáculos que impiden o dificultan su lectura e identificación?,A.No; el conductor debe verificar que las placas de matrícula se pueden leer correctamente.,"B.Sí, siempre que la placa de matrícula delantera se pueda leer correctamente.","C.Sí, siempre que el vehículo solo circule por vías urbanas y travesías.",A
https://revista.dgt.es/Galerias/test/N-273/Test-273-P02-250x226.jpg,"2. Respecto al uso del cinturón de seguridad, como norma general, el ocupante de un turismo distinto del conductor está obligado a...","A.llevarlo puesto y sin abrochar, excepto si viaja en la plaza delantera.",B.llevarlo puesto y abrochado solo en vías interurbanas.,C.llevarlo puesto y correctamente abrochado.,C
https://revista.dgt.es/Galerias/test/N-273/Test-273-P03-250x226.jpg,"3. En vías interurbanas con tres carriles para el mismo sentido, ¿le está permitido circular por el carril izquierdo a un turismo con remolque?","A.Sí, cuando la longitud del conjunto no supere los 7 metros.","B.Sí, pero solo para adelantar a otros vehículos.","C.No, en ningún caso.",A
https://revista.dgt.es/Galerias/test/N-273/Test-273-P04-250x226.jpg,4. El conductor de este vehículo está indicando que va a...,A.desplazarse a la derecha.,B.desplazarse a la izquierda.,C.frenar.,A
https://revista.dgt.es/Galerias/test/N-273/Test-273-P05-250x226.jpg,"5. Cuando se adelante a vehículos de tracción animal, fuera de poblado, la separación lateral...","A.no debe ser inferior a 1,5 metros.","B.debe ser inferior a 1,5 metros, en todos los casos.",C.debe ser siempre proporcional a la anchura y características de la vía.,A
